Mycobacterium_tuberculosis_variant_bovis_GCA_000934325.3_ASM93432v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/325/GCA_000934325.3_ASM93432v3/GCA_000934325.3_ASM93432v3_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/325/GCA_000934325.3_ASM93432v3/GCA_000934325.3_ASM93432v3_genomic.gff.gz
Actinobacillus_pleuropneumoniae_serovar_5b_str_L20,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/885/GCA_000015885.1_ASM1588v1/GCA_000015885.1_ASM1588v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/885/GCA_000015885.1_ASM1588v1/GCA_000015885.1_ASM1588v1_genomic.gff.gz
Tropheryma_whipplei_str_Twist,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/485/GCA_000007485.1_ASM748v1/GCA_000007485.1_ASM748v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/485/GCA_000007485.1_ASM748v1/GCA_000007485.1_ASM748v1_genomic.gff.gz
Prochlorococcus_marinus_subsp_marinus_str_CCMP1375,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/925/GCA_000007925.1_ASM792v1/GCA_000007925.1_ASM792v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/925/GCA_000007925.1_ASM792v1/GCA_000007925.1_ASM792v1_genomic.gff.gz
Haemophilus_influenzae_Rd_KW20,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/305/GCA_000027305.1_ASM2730v1/GCA_000027305.1_ASM2730v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/305/GCA_000027305.1_ASM2730v1/GCA_000027305.1_ASM2730v1_genomic.gff.gz
Mycobacterium_tuberculosis_H37Rv_GCA_000195955.2_ASM19595v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/955/GCA_000195955.2_ASM19595v2/GCA_000195955.2_ASM19595v2_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/955/GCA_000195955.2_ASM19595v2/GCA_000195955.2_ASM19595v2_genomic.gff.gz
Escherichia_coli_IAI39,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/345/GCA_000026345.1_ASM2634v1/GCA_000026345.1_ASM2634v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/345/GCA_000026345.1_ASM2634v1/GCA_000026345.1_ASM2634v1_genomic.gff.gz
Helicobacter_pylori_26695_GCA_000008525.1_ASM852v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/525/GCA_000008525.1_ASM852v1/GCA_000008525.1_ASM852v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/525/GCA_000008525.1_ASM852v1/GCA_000008525.1_ASM852v1_genomic.gff.gz
Buchnera_aphidicola_str_Sg_Schizaphis_graminum,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/365/GCA_000007365.1_ASM736v1/GCA_000007365.1_ASM736v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/365/GCA_000007365.1_ASM736v1/GCA_000007365.1_ASM736v1_genomic.gff.gz
Chlamydia_pneumoniae_CWL029,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/745/GCA_000008745.1_ASM874v1/GCA_000008745.1_ASM874v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/745/GCA_000008745.1_ASM874v1/GCA_000008745.1_ASM874v1_genomic.gff.gz
Neisseria_meningitidis_MC58,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/805/GCA_000008805.1_ASM880v1/GCA_000008805.1_ASM880v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/805/GCA_000008805.1_ASM880v1/GCA_000008805.1_ASM880v1_genomic.gff.gz
Xylella_fastidiosa_9a5c,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/725/GCA_000006725.1_ASM672v1/GCA_000006725.1_ASM672v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/725/GCA_000006725.1_ASM672v1/GCA_000006725.1_ASM672v1_genomic.gff.gz
Streptococcus_pyogenes_M1_GAS,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/785/GCA_000006785.2_ASM678v2/GCA_000006785.2_ASM678v2_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/785/GCA_000006785.2_ASM678v2/GCA_000006785.2_ASM678v2_genomic.gff.gz
Streptococcus_pneumoniae_R6,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/045/GCA_000007045.1_ASM704v1/GCA_000007045.1_ASM704v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/045/GCA_000007045.1_ASM704v1/GCA_000007045.1_ASM704v1_genomic.gff.gz
Agrobacterium_radiobacter_K84,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/265/GCA_000016265.1_ASM1626v1/GCA_000016265.1_ASM1626v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/265/GCA_000016265.1_ASM1626v1/GCA_000016265.1_ASM1626v1_genomic.gff.gz
Xanthomonas_axonopodis_Xac291,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/585/GCA_000348585.1_ASM34858v1/GCA_000348585.1_ASM34858v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/585/GCA_000348585.1_ASM34858v1/GCA_000348585.1_ASM34858v1_genomic.gff.gz
Leptospira_interrogans_serovar_Lai_str_56601,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/565/GCA_000092565.1_ASM9256v1/GCA_000092565.1_ASM9256v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/565/GCA_000092565.1_ASM9256v1/GCA_000092565.1_ASM9256v1_genomic.gff.gz
Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/325/GCA_000007325.1_ASM732v1/GCA_000007325.1_ASM732v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/325/GCA_000007325.1_ASM732v1/GCA_000007325.1_ASM732v1_genomic.gff.gz
Bacillus_anthracis_str_Ames,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/845/GCA_000007845.1_ASM784v1/GCA_000007845.1_ASM784v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/845/GCA_000007845.1_ASM784v1/GCA_000007845.1_ASM784v1_genomic.gff.gz
Shigella_flexneri_2a_str_301,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/925/GCA_000006925.2_ASM692v2/GCA_000006925.2_ASM692v2_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/925/GCA_000006925.2_ASM692v2/GCA_000006925.2_ASM692v2_genomic.gff.gz
Bifidobacterium_longum_NCC2705,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/525/GCA_000007525.1_ASM752v1/GCA_000007525.1_ASM752v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/525/GCA_000007525.1_ASM752v1/GCA_000007525.1_ASM752v1_genomic.gff.gz
Histophilus_somni_2336,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/405/GCA_000019405.1_ASM1940v1/GCA_000019405.1_ASM1940v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/405/GCA_000019405.1_ASM1940v1/GCA_000019405.1_ASM1940v1_genomic.gff.gz
Pseudomonas_syringae_pv_syringae_B728a,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/245/GCA_000012245.1_ASM1224v1/GCA_000012245.1_ASM1224v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/245/GCA_000012245.1_ASM1224v1/GCA_000012245.1_ASM1224v1_genomic.gff.gz
Streptococcus_agalactiae_2603V/R,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/265/GCA_000007265.1_ASM726v1/GCA_000007265.1_ASM726v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/265/GCA_000007265.1_ASM726v1/GCA_000007265.1_ASM726v1_genomic.gff.gz
Pseudomonas_aeruginosa_PAO1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/765/GCA_000006765.1_ASM676v1/GCA_000006765.1_ASM676v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/765/GCA_000006765.1_ASM676v1/GCA_000006765.1_ASM676v1_genomic.gff.gz
Vibrio_vulnificus_GCA_002215135.1_ASM221513v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/135/GCA_002215135.1_ASM221513v1/GCA_002215135.1_ASM221513v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/135/GCA_002215135.1_ASM221513v1/GCA_002215135.1_ASM221513v1_genomic.gff.gz
Mycoplasma_hyopneumoniae_J,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/205/GCA_000008205.1_ASM820v1/GCA_000008205.1_ASM820v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/205/GCA_000008205.1_ASM820v1/GCA_000008205.1_ASM820v1_genomic.gff.gz
Streptococcus_suis_BM407,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/745/GCA_000026745.1_ASM2674v1/GCA_000026745.1_ASM2674v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/745/GCA_000026745.1_ASM2674v1/GCA_000026745.1_ASM2674v1_genomic.gff.gz
Chlorobium_phaeobacteroides_DSM_266,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/125/GCA_000015125.1_ASM1512v1/GCA_000015125.1_ASM1512v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/125/GCA_000015125.1_ASM1512v1/GCA_000015125.1_ASM1512v1_genomic.gff.gz
Paenarthrobacter_aurescens_TC1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/925/GCA_000014925.1_ASM1492v1/GCA_000014925.1_ASM1492v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/925/GCA_000014925.1_ASM1492v1/GCA_000014925.1_ASM1492v1_genomic.gff.gz
Acinetobacter_baumannii_GCA_000746645.1_ASM74664v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/746/645/GCA_000746645.1_ASM74664v1/GCA_000746645.1_ASM74664v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/746/645/GCA_000746645.1_ASM74664v1/GCA_000746645.1_ASM74664v1_genomic.gff.gz
Anaplasma_marginale_str_Florida,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/305/GCA_000020305.1_ASM2030v1/GCA_000020305.1_ASM2030v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/305/GCA_000020305.1_ASM2030v1/GCA_000020305.1_ASM2030v1_genomic.gff.gz
Bacillus_licheniformis_DSM_13_ATCC_14580_GCA_000011645.1_ASM1164v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/645/GCA_000011645.1_ASM1164v1/GCA_000011645.1_ASM1164v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/645/GCA_000011645.1_ASM1164v1/GCA_000011645.1_ASM1164v1_genomic.gff.gz
Bacteroides_fragilis_YCH46,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/925/GCA_000009925.1_ASM992v1/GCA_000009925.1_ASM992v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/925/GCA_000009925.1_ASM992v1/GCA_000009925.1_ASM992v1_genomic.gff.gz
Shigella_dysenteriae_Sd197,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/005/GCA_000012005.1_ASM1200v1/GCA_000012005.1_ASM1200v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/005/GCA_000012005.1_ASM1200v1/GCA_000012005.1_ASM1200v1_genomic.gff.gz
Legionella_pneumophila_subsp_pneumophila_str_Philadelphia_1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/485/GCA_000008485.1_ASM848v1/GCA_000008485.1_ASM848v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/485/GCA_000008485.1_ASM848v1/GCA_000008485.1_ASM848v1_genomic.gff.gz
Shigella_sonnei_GCA_001558295.2_ASM155829v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/295/GCA_001558295.2_ASM155829v2/GCA_001558295.2_ASM155829v2_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/295/GCA_001558295.2_ASM155829v2/GCA_001558295.2_ASM155829v2_genomic.gff.gz
Streptococcus_thermophilus_JIM_8232,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/395/GCA_000253395.1_ASM25339v1/GCA_000253395.1_ASM25339v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/395/GCA_000253395.1_ASM25339v1/GCA_000253395.1_ASM25339v1_genomic.gff.gz
Wolbachia_endosymbiont_strain_TRS_of_Brugia_malayi,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/385/GCA_000008385.1_ASM838v1/GCA_000008385.1_ASM838v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/385/GCA_000008385.1_ASM838v1/GCA_000008385.1_ASM838v1_genomic.gff.gz
Synechococcus_elongatus_PCC_6301,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/065/GCA_000010065.1_ASM1006v1/GCA_000010065.1_ASM1006v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/065/GCA_000010065.1_ASM1006v1/GCA_000010065.1_ASM1006v1_genomic.gff.gz
Shewanella_baltica_OS678,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/875/GCA_000178875.2_ASM17887v2/GCA_000178875.2_ASM17887v2_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/875/GCA_000178875.2_ASM17887v2/GCA_000178875.2_ASM17887v2_genomic.gff.gz
Shewanella_putrefaciens_CN32,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/585/GCA_000016585.1_ASM1658v1/GCA_000016585.1_ASM1658v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/585/GCA_000016585.1_ASM1658v1/GCA_000016585.1_ASM1658v1_genomic.gff.gz
Ehrlichia_ruminantium_str_Welgevonden_GCA_000026005.1_ASM2600v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/005/GCA_000026005.1_ASM2600v1/GCA_000026005.1_ASM2600v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/005/GCA_000026005.1_ASM2600v1/GCA_000026005.1_ASM2600v1_genomic.gff.gz
Lactobacillus_reuteri_DSM_20016,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/825/GCA_000016825.1_ASM1682v1/GCA_000016825.1_ASM1682v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/825/GCA_000016825.1_ASM1682v1/GCA_000016825.1_ASM1682v1_genomic.gff.gz
Bacillus_pumilus_GCA_001578205.1_ASM157820v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/578/205/GCA_001578205.1_ASM157820v1/GCA_001578205.1_ASM157820v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/578/205/GCA_001578205.1_ASM157820v1/GCA_001578205.1_ASM157820v1_genomic.gff.gz
Thermus_thermophilus_HB8,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/545/GCA_000091545.1_ASM9154v1/GCA_000091545.1_ASM9154v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/545/GCA_000091545.1_ASM9154v1/GCA_000091545.1_ASM9154v1_genomic.gff.gz
Corynebacterium_glutamicum_ATCC_13032_GCA_000011325.1_ASM1132v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/325/GCA_000011325.1_ASM1132v1/GCA_000011325.1_ASM1132v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/325/GCA_000011325.1_ASM1132v1/GCA_000011325.1_ASM1132v1_genomic.gff.gz
Chlamydia_trachomatis_D/UW3/CX,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/725/GCA_000008725.1_ASM872v1/GCA_000008725.1_ASM872v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/725/GCA_000008725.1_ASM872v1/GCA_000008725.1_ASM872v1_genomic.gff.gz
Mycoplasma_genitalium_G37,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/325/GCA_000027325.1_ASM2732v1/GCA_000027325.1_ASM2732v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/325/GCA_000027325.1_ASM2732v1/GCA_000027325.1_ASM2732v1_genomic.gff.gz
Burkholderia_cenocepacia_J2315,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/485/GCA_000009485.1_ASM948v1/GCA_000009485.1_ASM948v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/485/GCA_000009485.1_ASM948v1/GCA_000009485.1_ASM948v1_genomic.gff.gz
Burkholderia_pseudomallei_K96243_GCA_000011545.1_ASM1154v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/545/GCA_000011545.1_ASM1154v1/GCA_000011545.1_ASM1154v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/545/GCA_000011545.1_ASM1154v1/GCA_000011545.1_ASM1154v1_genomic.gff.gz
Burkholderia_mallei_ATCC_23344,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/705/GCA_000011705.1_ASM1170v1/GCA_000011705.1_ASM1170v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/705/GCA_000011705.1_ASM1170v1/GCA_000011705.1_ASM1170v1_genomic.gff.gz
Corynebacterium_jeikeium_K411,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/605/GCA_000006605.1_ASM660v1/GCA_000006605.1_ASM660v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/605/GCA_000006605.1_ASM660v1/GCA_000006605.1_ASM660v1_genomic.gff.gz
Ehrlichia_chaffeensis_str_Arkansas,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/145/GCA_000013145.1_ASM1314v1/GCA_000013145.1_ASM1314v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/145/GCA_000013145.1_ASM1314v1/GCA_000013145.1_ASM1314v1_genomic.gff.gz
Nitrosococcus_oceani_ATCC_19707,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/805/GCA_000012805.1_ASM1280v1/GCA_000012805.1_ASM1280v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/805/GCA_000012805.1_ASM1280v1/GCA_000012805.1_ASM1280v1_genomic.gff.gz
Bacillus_thuringiensis_serovar_konkukian_str_9727,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/505/GCA_000008505.1_ASM850v1/GCA_000008505.1_ASM850v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/505/GCA_000008505.1_ASM850v1/GCA_000008505.1_ASM850v1_genomic.gff.gz
Ralstonia_solanacearum_GMI1000,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/125/GCA_000009125.1_ASM912v1/GCA_000009125.1_ASM912v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/125/GCA_000009125.1_ASM912v1/GCA_000009125.1_ASM912v1_genomic.gff.gz
Candidatus_Pelagibacter_ubique_HTCC1062,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/345/GCA_000012345.1_ASM1234v1/GCA_000012345.1_ASM1234v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/345/GCA_000012345.1_ASM1234v1/GCA_000012345.1_ASM1234v1_genomic.gff.gz
Shigella_boydii_Sb227,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/025/GCA_000012025.1_ASM1202v1/GCA_000012025.1_ASM1202v1_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/025/GCA_000012025.1_ASM1202v1/GCA_000012025.1_ASM1202v1_genomic.gff.gz
Mycobacterium_ulcerans_Agy99,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/925/GCA_000013925.2_ASM1392v2/GCA_000013925.2_ASM1392v2_genomic.fna.gz,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/925/GCA_000013925.2_ASM1392v2/GCA_000013925.2_ASM1392v2_genomic.gff.gz
